text,hashtags,likes,has_media,retweets,img_urls,screen_name,timestamp,is_replied,is_reply_to,parent_tweet_id,replies,tweet_id,tweet_url,user_id,username
"7-23-20 Podcast

SEGGY'S SMOKE & CO.
~@Richardcoletti 

Topics:
~#NBA scrimmages, Richs' NBA awards, #NBABubble NBA restart..
~#OpeningDay little different feel..
~#ReadyToPlay #DraftKings WE BACK!
~133 days & now #SPORTS are everywhere!

and more!https://seggystation.podbean.com/e/7-23-20-podcast/ …",NBA|NBABubble|OpeningDay|ReadyToPlay|DraftKings|SPORTS,1,False,1,,SEGGY_STATION,2020-07-23 23:38:03,False,False,,0,1286445502737928192,/SEGGY_STATION/status/1286445502737928192,1232399531632926721,SEGGY'S SMOKE & CO.
Guys who are into buying content follow this Lambo of a lady she will not disappoint you #findom #nfsw #nba #onlyfans #bbchttps://twitter.com/LilyLateNight/status/1286013611819720704 …,findom|nfsw|nba|onlyfans|bbchttps,4,False,1,,NoobSmoke17,2020-07-23 23:38:03,False,False,,0,1286445501714436098,/NoobSmoke17/status/1286445501714436098,1273684242338181120,Crash
Skip is having an orgasm while tweeting this!! Welcome back #NBA,NBA,0,False,0,,jordaneskXXIII,2020-07-23 23:37:43,False,True,1286444972569268224,0,1286445419300638722,/jordaneskXXIII/status/1286445419300638722,3187262269,TheOracle
"Kentavious Caldwell-Pope se rodó el tobillo, pero está bien y disponible para regresar si Vogel quiere traerlo de vuelta.

De acuerdo a @taniaganguli
#lakers #lakeshow #Nba",lakers|lakeshow|Nba,2,False,0,,LakersEnEspanol,2020-07-23 23:37:36,False,False,,0,1286445390342979585,/LakersEnEspanol/status/1286445390342979585,1089395286873563137,Lakers En Español
"MESES ESPERANDO ESTO...
SI SEÑORES, VUELVE LA NOTA, EL MONTAÑOSO
Y ESTAMOS FELICES.

Y VAMO UTAH JAZZ!

#UtahJazz
#TakeNote
#NBA pic.twitter.com/KzGBdwhlHB",UtahJazz|TakeNote|NBA,5,True,3,https://pbs.twimg.com/media/Edpe3wTWoAEb9ju.jpg,UtahJazzChile,2020-07-23 23:37:34,True,False,,1,1286445380721348609,/UtahJazzChile/status/1286445380721348609,780951752950579200,Utah Jazz 🏔Chile🇨🇱
"Welcome to Waiters Island 😂
🏖️🔥🐻
#LakeShow #Lakers #NBA #NBABubblehttps://twitter.com/LegionHoops/status/1286444810052571137 …",LakeShow|Lakers|NBA|NBABubblehttps,0,False,0,,DiegoAmbrosin,2020-07-23 23:37:32,False,False,,0,1286445371204472838,/DiegoAmbrosin/status/1286445371204472838,1038138457,Diego Ambrosin
"First and Framerates Ep.160 - Xbox Showcase | NHL's Seattle Kraken https://youtu.be/YSCEbvzY_T0  via @YouTube
#NHLSeattle #Xbox #NBA",NHLSeattle|Xbox|NBA,0,False,1,,DJ81,2020-07-23 23:37:17,False,False,,0,1286445311557328896,/DJ81/status/1286445311557328896,25344458,✊🏾DERRICK JORDAN #FixMaddenFranchise✊🏾
"¿Esperanza o miedo?
#NBA pic.twitter.com/UVfKH3QYrK",NBA,0,True,0,https://pbs.twimg.com/media/EdpfLnrU8AEyuOm.jpg,Luisroprado,2020-07-23 23:37:16,False,False,,0,1286445304384872450,/Luisroprado/status/1286445304384872450,1096707324,Luis Antonio Rodriguez
"¿Cual partido viviste mas? ¿Que te parecieron los equipos en su regreso?
Siguenos para mas noticias @pena_lizadoss Follow us for more news @pena_lizadoss
#nba #back #basket #basketball #Baloncesto #basketballtime… https://www.instagram.com/p/CDANcknjg1_/?igshid=1mzo0xm08q071 …",nba|back|basket|basketball|Baloncesto|basketballtime,0,False,0,,Pena_lizadoss,2020-07-23 23:37:12,False,False,,0,1286445287058235392,/Pena_lizadoss/status/1286445287058235392,1272752662283509762,⚽️PENALIZADOS🏀
#NBA 🏀: O LeBron barba grisalha já está pronto para a retomada da temporada 2020! O camisa 23 do Los Angeles Lakers trouxe de volta o aquecimento de futebol americano e o seu tradicional ritual pré jogo. Nos seus… https://www.instagram.com/p/CDANbmlHqmu/?igshid=ms8pxg2jmmnh …,NBA,1,False,0,,esportegringo,2020-07-23 23:37:04,False,False,,0,1286445254007312394,/esportegringo/status/1286445254007312394,2212004991,Esporte Gringo
